feats,label,path,drum_type
"[0.069602, 0.5848045, 0.7942674, 0.9544617, 0.42014426, 0.5389421, 0.26996788, 0.8437021]",0,./dk_data/kick/Alesis DM5-DM5Kick16.wav,kick
"[0.12263338, 0.3814238, 1.1892483, 1.6728116, 0.45299333, 0.5489044, 0.37100604, 1.002464]",0,./dk_data/kick/Alesis DM5-DM5Kick62.wav,kick
"[0.16836521, 0.5458979, 0.9220536, 0.956635, 0.41191375, 0.44558796, 0.2564557, 0.9500392]",0,./dk_data/kick/Roland R-5-R-5 Electronic Kick.wav,kick
"[0.12114741, 0.6013504, 0.88676393, 0.94179153, 0.44003916, 0.47892168, 0.26777387, 0.8736621]",0,./dk_data/kick/Alesis DM5-DM5Kick38.wav,kick
"[0.04299879, 0.6005032, 0.81025743, 0.9358771, 0.4289297, 0.5202756, 0.2945729, 0.8622999]",0,./dk_data/kick/Alesis DM5-DM5Kick30.wav,kick
"[0.06081155, 0.6095979, 0.8580377, 0.9157554, 0.43881673, 0.5119646, 0.29089576, 0.89375174]",0,./dk_data/kick/Linn Linndrum-LinnKick01.wav,kick
"[0.08283615, 0.5755237, 0.88669217, 0.92357695, 0.40636665, 0.4888544, 0.29468843, 0.9315264]",0,./dk_data/kick/Roland D-10 L.A-la-wetbd.wav,kick
"[0.10900499, 0.6089807, 0.86554, 0.9435959, 0.44706613, 0.49222854, 0.27360982, 0.8513999]",0,./dk_data/kick/Korg DDM110-Ddm110Kick.wav,kick
"[0.05855164, 0.6129791, 0.8494686, 0.91406095, 0.43825734, 0.51141965, 0.29704863, 0.8898885]",0,./dk_data/kick/Linn Linn-9000-MaxV - Kick 1.wav,kick
"[0.1702523, 0.602924, 0.9565608, 0.97418857, 0.40277666, 0.45858535, 0.28568983, 0.959988]",0,./dk_data/kick/Roland R-8-R8Kick22.wav,kick
"[0.113900125, 0.5443358, 0.8887967, 0.9403269, 0.38542196, 0.45176935, 0.28350922, 0.9401162]",0,./dk_data/kick/Kawai R50e-R50eKick03.wav,kick
"[0.085909694, 0.5670662, 0.82464373, 0.94449306, 0.42792636, 0.50271535, 0.29011413, 0.858847]",0,./dk_data/kick/Alesis DM5-DM5Kick77.wav,kick
"[0.29446325, 0.53628063, 0.8584275, 0.693352, 0.42692393, 0.4570534, 0.32362992, 0.82604265]",0,./dk_data/kick/Roland JV 1080-MaxV - BD2.wav,kick
"[0.17896251, 0.5090325, 0.9642627, 1.061643, 0.4988178, 0.5013835, 0.23515812, 1.0785782]",0,./dk_data/kick/Kawai XD5-XD5Kick04.wav,kick
"[0.59020054, 0.44581538, 0.8329785, 1.5906597, 0.41010243, 1.1819289, 0.18075418, 2.229585]",0,./dk_data/kick/Roland TR-909 BD Selection-KK-Di909BD 35.wav,kick
"[0.0791097, 0.46540207, 0.78319275, 0.95724463, 0.3521272, 0.4192977, 0.2782465, 0.92025137]",0,./dk_data/kick/Kawai XD5-XD5Kick01.wav,kick
"[0.07474676, 0.6096933, 0.8877476, 0.9172087, 0.42989382, 0.49305597, 0.30269405, 0.89175546]",0,./dk_data/kick/Akai XR-1-MaxV - Kick 09.wav,kick
"[0.07627331, 0.54126877, 0.81931746, 0.9318658, 0.41757262, 0.50285053, 0.29419366, 0.8900567]",0,./dk_data/kick/Yamaha RX-5-MaxV - RX5PBD1.wav,kick
"[0.085444614, 0.5851214, 0.82486033, 0.95501995, 0.39432496, 0.5185971, 0.29536483, 0.87580407]",0,./dk_data/kick/Boss DR-660-DR-660Kick49.wav,kick
"[0.14939535, 0.6090715, 0.95247376, 0.9481572, 0.42786366, 0.46376836, 0.2572035, 0.8906319]",0,./dk_data/kick/Fairlight IIx-MaxV - Bbdrum1.wav,kick
"[0.051032573, 0.59259796, 0.79697883, 0.9457375, 0.4272557, 0.51884866, 0.29257774, 0.84934455]",0,./dk_data/kick/MXR Computer Rhythm 185-MaxV - MXR Kick.wav,kick
"[0.343085, 0.24374983, 0.70678526, 0.9850005, 0.22098774, 0.2694887, 0.35310745, 1.1999059]",0,./dk_data/kick/Kawai r-50-MaxV - ACCBDENH.wav,kick
"[0.056905776, 0.59046865, 0.7852086, 0.9545504, 0.42148763, 0.53232974, 0.28082222, 0.8417164]",0,./dk_data/kick/KorgMP7-Kickdrum.wav,kick
"[0.07412103, 0.4625133, 0.7755529, 1.0406529, 0.34016642, 0.45273557, 0.30300748, 0.9678726]",0,./dk_data/kick/Alesis DM5-DM5Kick84.wav,kick
"[0.3672124, 0.33596933, 0.96750534, 1.498163, 0.2992309, 0.9763197, 0.1217452, 1.6035364]",0,./dk_data/kick/Alesis DM5-DM5Kick82.wav,kick
"[0.040298402, 0.6069163, 0.841716, 0.91977847, 0.4343115, 0.5178149, 0.2922483, 0.8845964]",0,./dk_data/kick/Linn Drum LM2-Linn kick hard.wav,kick
"[0.061526716, 0.5820857, 0.8164305, 0.9358938, 0.43523115, 0.50890696, 0.29412094, 0.8626325]",0,./dk_data/kick/XE8-XE8 Kick 2 int_2.wav,kick
"[0.06593265, 0.57817817, 0.82812124, 0.9391657, 0.4308144, 0.5043659, 0.3026276, 0.8670218]",0,./dk_data/kick/Acetone Rhythm Ace-MaxV - KICK4.wav,kick
"[0.09029555, 0.60289353, 0.8377155, 0.94233036, 0.44080216, 0.503057, 0.2803683, 0.849489]",0,./dk_data/kick/Alesis Sr16-SR16Kick01.wav,kick
"[0.04832077, 0.5856368, 0.7875433, 0.94870687, 0.42294666, 0.5211322, 0.29440704, 0.85132205]",0,./dk_data/kick/Fricke MFB 502-MaxV - Kick.wav,kick
"[0.11035122, 0.59726334, 0.85787153, 0.9469185, 0.44188583, 0.49192584, 0.2625446, 0.83721733]",0,./dk_data/kick/Roland Tr-808-MaxV - Roland808 - BD7500 33.wav,kick
"[0.11368753, 0.4522752, 0.8534119, 0.9771502, 0.3618634, 0.41098106, 0.2707023, 1.0041378]",0,./dk_data/kick/Roland Tr-606-TR606Kick_OD.wav,kick
"[0.059030294, 0.573238, 0.82258016, 0.9291009, 0.42911154, 0.5041561, 0.30129716, 0.88172114]",0,./dk_data/kick/Roland TR-55-MaxV - Kick.wav,kick
"[0.062113836, 0.5813874, 0.79641426, 0.9499302, 0.4214954, 0.5344897, 0.2774667, 0.8506808]",0,./dk_data/kick/Roland MC09-MC09 Kick04.wav,kick
"[0.16550308, 0.6273548, 0.9976711, 0.9552455, 0.4331961, 0.45812565, 0.242255, 0.94785386]",0,./dk_data/kick/mercure_drums-tt-kick1.wav,kick
"[0.08835223, 0.5881595, 0.87545997, 0.9288564, 0.43600142, 0.48491436, 0.29770324, 0.8811797]",0,./dk_data/kick/Roland JV 1080-MaxV - BD1.wav,kick
"[0.08348876, 0.5994434, 0.824312, 0.94308746, 0.43718398, 0.50852716, 0.27702847, 0.84301925]",0,./dk_data/kick/Alesis DM5-DM5Kick42.wav,kick
"[0.6304241, 0.40892985, 0.8719072, 1.408267, 0.36718404, 0.94719464, 0.15465795, 2.111475]",0,./dk_data/kick/Roland TR-909 BD Selection-KK-Di909BD 59.wav,kick
"[0.18187603, 0.6345341, 0.97441876, 0.9619646, 0.44901016, 0.42686552, 0.23113933, 0.89390135]",0,./dk_data/kick/Roland R-8-R8Kick26.wav,kick
"[0.34449407, 0.40192991, 0.67733616, 1.492652, 0.56345373, 0.8176628, 0.0, 1.752198]",0,./dk_data/kick/Roland Tr-808-TR-808Kick15.wav,kick
"[0.067475885, 0.5647486, 0.79228866, 0.9594978, 0.41728398, 0.54172117, 0.2811881, 0.8858675]",0,./dk_data/kick/Alesis DM5-DM5Kick32.wav,kick
"[0.14607292, 0.6181235, 0.90660125, 0.9467728, 0.44039518, 0.45237333, 0.25976607, 0.854016]",0,./dk_data/kick/Roland Tr-808-TR-808Kick02.wav,kick
"[0.19398248, 0.49084082, 0.7640929, 1.1748291, 0.37132502, 0.5913254, 0.15048076, 1.2352755]",0,./dk_data/kick/Roland Tr-808-MaxV - Roland808 - BD2575 27.wav,kick
"[0.15897837, 0.58743906, 0.89206624, 0.9660381, 0.40898764, 0.504383, 0.267259, 0.9629446]",0,./dk_data/kick/Alesis DM5-DM5Kick31.wav,kick
"[0.072467595, 0.5785528, 0.8155432, 0.9448458, 0.4305617, 0.5059283, 0.29796785, 0.8594159]",0,./dk_data/kick/AKAI XE-8-MaxV - XE8 Kick 1 int_1.wav,kick
"[0.5978972, 0.73408234, 0.6757051, 1.9062752, 0.7643186, 1.3189213, 0.34021363, 2.8211946]",0,./dk_data/kick/Roland TR-909 BD Selection-KK-Di909BD 11.wav,kick
"[0.093999326, 0.6206236, 0.892176, 0.9058562, 0.44113323, 0.49243718, 0.28160533, 0.9006293]",0,./dk_data/kick/EMU E-drum-MaxV - Kick4.wav,kick
"[0.07677886, 0.56485695, 0.8446939, 0.9304228, 0.4046968, 0.47715688, 0.3012464, 0.9012207]",0,./dk_data/kick/Boss DR-660-DR-660Kick14.wav,kick
"[0.07766716, 0.5962776, 0.8108626, 0.944783, 0.4277513, 0.5289588, 0.2649862, 0.8396745]",0,./dk_data/kick/Yamaha RX21-RX21Kick.wav,kick
"[0.57046413, 0.4372156, 0.9201374, 0.8258004, 0.30245656, 0.4086016, 0.30426368, 1.1060426]",0,./dk_data/kick/Deepsky-909kick.wav,kick
"[0.21549551, 0.44229466, 0.97797304, 1.0318799, 0.3897738, 0.39513797, 0.21819466, 1.1155273]",0,./dk_data/kick/Fairlight IIx-MaxV - Symkick.wav,kick
"[0.09455164, 0.5877756, 0.8371311, 0.94446445, 0.43465585, 0.51789486, 0.26225266, 0.8424101]",0,./dk_data/kick/Roland Tr-808-MaxV - Roland808 - BD2500 23.wav,kick
"[0.21988243, 0.4250307, 0.7593701, 0.8377886, 0.3300345, 0.47832653, 0.37641305, 0.9055846]",0,./dk_data/kick/Linn Linn-9000-MaxV - Kick 2.wav,kick
"[0.07942949, 0.5975498, 0.8215709, 0.944666, 0.4370716, 0.51457995, 0.28070918, 0.8446686]",0,./dk_data/kick/Boss DR-55-DR-55Kick.wav,kick
"[0.2177706, 0.6409813, 1.0328406, 0.99974024, 0.46867368, 0.41403908, 0.21301194, 0.9700627]",0,./dk_data/kick/Alesis Hr16b-HR16B 005 Techno Kick.wav,kick
"[0.08625369, 0.5836221, 0.8540668, 0.9421259, 0.4368003, 0.49883822, 0.29177785, 0.85574657]",0,./dk_data/kick/Roland PB-300 Rhythm Plus-MaxV - Kick.wav,kick
"[0.51752687, 1.584135, 1.8999505, 1.3197826, 1.2397095, 2.1832278, 1.4319239, 0.43203568]",0,./dk_data/hihat_open/Yamaha RX5-RX5Hat_O.wav,hihat_open
"[0.45862216, 1.6893125, 1.5040829, 0.76947886, 0.7276797, 1.3917942, 1.263404, 0.46368158]",0,./dk_data/hihat_open/Sequential Tom-TOMHat_O.wav,hihat_open
"[0.024793804, 1.7744206, 1.8452058, 0.9877958, 0.38359278, 1.1240106, 0.72604525, 1.0493882]",0,./dk_data/hihat_open/Roland MC09-MC09 HatO_04.wav,hihat_open
"[0.19593805, 0.87491226, 1.1774727, 0.8823683, 0.14299199, 0.9729122, 0.19841452, 1.3273101]",0,./dk_data/hihat_open/Visco Space drums-MaxV - HH Op.wav,hihat_open
"[0.5122231, 1.8460559, 1.6726012, 1.3639078, 0.27937797, 0.7642996, 1.1361463, 1.0851746]",0,./dk_data/hihat_open/Korg SR-120-MaxV - HH Op.wav,hihat_open
"[0.43722495, 2.6326873, 2.1814322, 1.6038414, 0.46562898, 1.7425764, 0.88488305, 1.1778872]",0,./dk_data/hihat_open/Casio PT-68-MaxV - HH Op.wav,hihat_open
"[0.0, 1.9918052, 2.0326705, 1.1122025, 0.48303157, 1.2517985, 0.8065993, 1.1757754]",0,./dk_data/hihat_open/Roland MC09-MC09 HatO_02.wav,hihat_open
"[0.0, 0.8325107, 1.5872808, 0.46761045, 1.1033466, 0.89550877, 0.13232003, 0.72766113]",0,./dk_data/hihat_open/Roland SC-88-MaxV - D#4 Open High Conga.wav,hihat_open
"[0.21687847, 1.6641629, 1.8756146, 1.0771228, 0.30161113, 1.072573, 0.63097715, 1.4891086]",0,./dk_data/hihat_open/MATTEL SYNSONIC-MaxV - Mattel Hi-Hat.wav,hihat_open
"[0.0, 1.8323903, 1.8247428, 1.0244861, 0.43627572, 1.1366506, 0.6516205, 1.2252741]",0,./dk_data/hihat_open/Roland MC09-MC09 HatO_03.wav,hihat_open
"[0.35550871, 1.5291301, 1.3527203, 1.3836558, 0.22013211, 0.82283336, 1.028037, 1.1425495]",0,./dk_data/hihat_open/Roland Tr-808-TR-808Hat_O01.wav,hihat_open
"[0.4268205, 0.50240785, 1.1980517, 0.8029827, 0.7771616, 0.37321502, 0.45732823, 1.0743122]",0,./dk_data/hihat_open/Roland MC303-MaxV - Openpand.wav,hihat_open
"[0.22603752, 1.7114408, 1.9193969, 1.2171957, 0.79664207, 1.9512126, 0.95080596, 0.75779134]",0,./dk_data/hihat_open/Oberheim DX-MaxV - DMX__OHH.wav,hihat_open
"[0.36717522, 2.3537185, 1.6143878, 1.3964118, 0.35634583, 1.2786305, 1.3439157, 0.923396]",0,./dk_data/hihat_open/Boss DR-110-DR-110Hat_O.wav,hihat_open
"[0.46094543, 2.5225632, 1.7153683, 1.248013, 0.7544342, 1.9793055, 1.2955425, 0.89148104]",0,./dk_data/hihat_open/KORG DDD-1-MaxV - DDD1 ophh1.wav,hihat_open
"[0.6058266, 1.0427324, 0.99817055, 0.24056524, 0.41822532, 0.09772001, 0.24823575, 1.0815167]",0,./dk_data/hihat_open/Roland System-100-MaxV - Roland -open2 18.wav,hihat_open
"[0.18098298, 0.7227583, 1.3027222, 0.83251953, 0.41079468, 1.2433586, 1.016185, 0.7351133]",0,./dk_data/hihat_open/Acetone Rhythm King-MaxV - HH Op.wav,hihat_open
"[0.64600915, 1.8033795, 1.581825, 1.2386168, 0.30521148, 0.6463449, 0.70739275, 1.6164236]",0,./dk_data/hihat_open/Boss DR-55-DR-55Hat.wav,hihat_open
"[0.26780427, 1.5251633, 1.2296877, 1.288943, 0.37738615, 0.85776705, 1.1161687, 0.925785]",0,./dk_data/hihat_open/Roland Tr-606-TR606Hat_O01.wav,hihat_open
"[0.019660205, 1.3163593, 1.4315152, 0.90376425, 0.41050613, 1.0971509, 0.5189073, 1.2561952]",0,./dk_data/hihat_open/Alesis Sr16-SR16Hat_O4.wav,hihat_open
"[0.41747642, 0.9268061, 1.3599678, 1.00901, 0.5217929, 1.7751901, 1.2537677, 0.5621379]",0,./dk_data/hihat_open/XE8-XE8 Hat Open ext_5.wav,hihat_open
"[0.5316319, 1.3643962, 1.6150048, 0.9130869, 0.5163003, 1.0632415, 1.0217783, 0.5601438]",0,./dk_data/hihat_open/Yamaha SY22-Hhopsy53.wav,hihat_open
"[0.062398747, 1.0187463, 1.0866867, 0.73039275, 0.22017178, 0.83687335, 0.4931578, 1.2185478]",0,./dk_data/hihat_open/Korg Pro-Wave-MaxV - PDLHIHAT.wav,hihat_open
"[0.42072496, 1.4442854, 2.2897515, 1.299592, 0.3338846, 1.1863859, 0.92256635, 0.7600451]",0,./dk_data/hihat_open/Fricke MFB 502-MaxV - HiHat Open.wav,hihat_open
"[0.53214896, 1.0972886, 1.4022532, 0.99865174, 0.73735285, 1.6506474, 1.0354087, 0.57443637]",0,./dk_data/hihat_open/XE8-XE8 Hat Open int_7.wav,hihat_open
"[0.0006004572, 1.2560271, 1.3836074, 0.77481914, 0.28195193, 0.91689545, 0.49592432, 0.9011359]",0,./dk_data/hihat_open/Korg KPR77-KPRHat_O.wav,hihat_open
"[0.2654307, 1.3463776, 1.9653068, 1.0284191, 0.8034899, 0.6969785, 0.6008806, 0.9140769]",0,./dk_data/hihat_open/Boss DR-202-202hat22.wav,hihat_open
"[0.7872853, 2.39708, 1.5819461, 1.0549909, 0.4172457, 0.9057312, 0.5765989, 1.5110303]",0,./dk_data/hihat_open/Farfisa-MaxV - HH Op.wav,hihat_open
"[0.071356714, 1.6082416, 1.5428858, 0.8471894, 0.25548965, 1.1386878, 0.5575594, 0.70622605]",0,./dk_data/hihat_open/Kurzweil K2000 ROM-MaxV - hihat2.wav,hihat_open
"[0.041081846, 0.84630036, 0.71276796, 0.7391287, 0.12941991, 0.7183376, 0.6539125, 1.072262]",0,./dk_data/hihat_open/Visco Space drums-MaxV - HH Cl.wav,hihat_open
"[0.17647791, 1.7621605, 1.4660298, 1.1640916, 0.29726306, 1.306391, 0.64167154, 1.5404377]",0,./dk_data/hihat_open/Roland R-8-R8Hat_O03.wav,hihat_open
"[0.568435, 1.1654994, 1.6587713, 0.7737068, 0.028158873, 0.27404836, 0.81190723, 0.79749644]",0,./dk_data/hihat_open/Korg MS-20-MaxV - HH Op.wav,hihat_open
"[0.392977, 2.2727983, 1.5684555, 1.3691067, 0.3409439, 1.1791384, 1.2834034, 0.90155184]",0,./dk_data/hihat_open/Boss Dr Rhythm110-MaxV - HiHat Open.wav,hihat_open
"[0.2695844, 2.0229945, 1.7969961, 1.4604996, 0.5386604, 1.2682154, 1.2053059, 1.025038]",0,./dk_data/hihat_open/Roland R-8-R8Hat_O06.wav,hihat_open
"[0.4807318, 2.6121786, 1.6191306, 2.522539, 0.86749876, 1.4766397, 2.7157695, 0.8609847]",0,./dk_data/hihat_open/Roland Tr-606-TR606Hat_O_OD.wav,hihat_open
"[0.0, 0.9967077, 1.3292196, 0.80820084, 0.25446683, 0.55984545, 0.23793378, 1.0781128]",0,./dk_data/hihat_open/Luxor Passet-MaxV - HH Cl.wav,hihat_open
"[0.037984908, 0.61889505, 1.1222231, 1.1502885, 0.025483772, 0.8458559, 0.9843739, 0.33538687]",0,./dk_data/hihat_open/Roland System-100-MaxV - Roland -open2 30.wav,hihat_open
"[0.0064198673, 1.2972959, 1.4923059, 0.96646404, 0.25492308, 0.9176784, 0.8109925, 1.8358037]",0,./dk_data/hihat_open/Roland Tr-808-MaxV - Roland808 - 808HH 06.wav,hihat_open
"[0.4744719, 1.6214836, 2.5087833, 1.4077096, 0.4135192, 1.1178206, 0.77894914, 1.5605297]",0,./dk_data/hihat_open/Yamaha RX5-RX5Hat_C.wav,hihat_open
"[0.37749994, 1.8436787, 2.064581, 0.85677236, 0.796111, 2.1715937, 1.4995656, 0.7036562]",0,./dk_data/hihat_open/Sequential Drumtrax-DrumtraxOpenhat.wav,hihat_open
"[0.058384508, 1.1813258, 1.1538384, 0.8042363, 0.3506808, 0.94615144, 0.3556863, 0.49331802]",0,./dk_data/hihat_open/Alesis Sr16-SR16Hat_O2.wav,hihat_open
"[0.09396216, 1.6291648, 1.7601423, 0.8810975, 0.5020916, 1.2308284, 0.60634947, 0.9531424]",0,./dk_data/hihat_open/Lel UDS-MaxV - HiHat Open 2.wav,hihat_open
"[0.7589965, 2.2686403, 1.6313188, 1.1780603, 0.35889226, 0.91293067, 0.7327311, 1.4351014]",0,./dk_data/hihat_open/Wurlitzer Swinging Rhythm-MaxV - HH Op.wav,hihat_open
"[0.5260801, 1.6761457, 1.8857203, 1.2018124, 0.4540647, 0.981311, 0.54643977, 1.5194091]",0,./dk_data/hihat_open/Yamaha EM-90-MaxV - HH Op.wav,hihat_open
"[0.1586126, 1.2070307, 1.751647, 1.3107606, 0.79743266, 1.2195235, 0.6789351, 0.59916145]",0,./dk_data/hihat_open/Roland Tr-626-TR-626Hat_O.wav,hihat_open
"[0.0, 1.2303476, 1.6035669, 0.82236683, 0.40826654, 1.1489803, 0.5599576, 1.1222591]",0,./dk_data/hihat_open/Roland MC09-MC09 HatO_05.wav,hihat_open
"[0.479752, 0.8966234, 1.6888208, 1.6806612, 0.0, 1.095923, 0.062108845, 1.1490474]",0,./dk_data/hihat_open/Roland MT32-MaxV - MTAgogoHigh.wav,hihat_open
"[0.45652074, 0.39525634, 0.95153517, 1.4572108, 0.444452, 0.76563454, 0.016394466, 1.7606446]",0,./dk_data/hihat_open/Roland SC-88-MaxV - D#6 Open Surdo.wav,hihat_open
"[0.3145185, 1.5432862, 1.4159666, 0.93025374, 0.31081444, 1.4665008, 0.72016037, 0.35569435]",0,./dk_data/hihat_open/Korg KPR77-MaxV - KR77 -Hat-Op 05.wav,hihat_open
"[0.065579385, 1.1772197, 1.3840187, 0.74988544, 0.5874809, 1.135859, 0.43981248, 0.25729278]",0,./dk_data/hihat_open/Alesis DM5-DM5Hat_O03.wav,hihat_open
"[0.30692792, 0.532459, 1.1599064, 1.0423846, 0.5392326, 0.36736566, 0.09078261, 1.049582]",0,./dk_data/tom_mid/MFB-512-512mdtom.wav,tom_mid
"[0.4187485, 0.584345, 0.8289155, 0.58381176, 0.54485834, 0.49056703, 0.42502788, 0.7133472]",0,./dk_data/tom_mid/Fricke MFB 502-MaxV - Tom 2.wav,tom_mid
"[0.21425515, 0.15455905, 1.3033133, 0.61788476, 0.56147605, 0.4783007, 0.23398387, 0.5593534]",0,./dk_data/tom_mid/Roland SH-09-MaxV - stompbass2.wav,tom_mid
"[0.3267653, 0.63525105, 1.2063544, 1.0141156, 0.56224537, 0.33905375, 0.17469576, 1.043861]",0,./dk_data/tom_mid/Alesis DM5-DM5Tom01_M.wav,tom_mid
"[0.23957948, 0.50491816, 1.3628037, 1.2095743, 0.5683774, 0.5453425, 0.1931201, 1.2102473]",0,./dk_data/tom_mid/Emu Sp12-tom.wav,tom_mid
"[0.31033486, 0.54651695, 1.2350132, 1.3063031, 0.5376718, 0.4631343, 0.15715268, 1.1927772]",0,./dk_data/tom_mid/Kawai R50-R50 TomM.wav,tom_mid
"[0.5733583, 0.46980765, 1.5685983, 1.1156037, 0.72528064, 0.41497427, 0.30154318, 1.5599648]",0,./dk_data/tom_mid/Akai XR10-XR10MidTom03.wav,tom_mid
"[0.48351783, 0.59540355, 1.2189986, 0.94657123, 0.66715384, 0.34842992, 0.31196877, 0.9272041]",0,./dk_data/tom_mid/Roland R-8-R8Tom33.wav,tom_mid
"[0.56086594, 0.46911016, 1.3363209, 0.93497133, 0.66300356, 0.38044265, 0.2958015, 1.1900394]",0,./dk_data/tom_mid/Kawai R-50e-MaxV - R50e Tom 2.wav,tom_mid
"[0.36697823, 0.95016015, 1.9138818, 1.3138037, 0.58809143, 0.84471136, 0.5743738, 1.436587]",0,./dk_data/tom_mid/Simmons SD-8-MaxV - TOM_05.wav,tom_mid
"[0.5844645, 0.48617262, 1.1370974, 1.1661526, 0.5578574, 0.38295212, 0.19244885, 1.2536895]",0,./dk_data/tom_mid/Alesis DM5-DM5Tom15_M.wav,tom_mid
"[0.1259068, 0.57111555, 0.855953, 0.97696567, 0.38509107, 0.4995857, 0.28302252, 0.9001182]",0,./dk_data/tom_mid/Roland R-8-R8Tom14.wav,tom_mid
"[0.46612656, 0.5787778, 0.86739904, 0.6412257, 0.53720504, 0.41836935, 0.41987413, 0.7250227]",0,./dk_data/tom_mid/Roland Tr-808-TR-808Tom06.wav,tom_mid
"[0.1163643, 0.5702541, 0.8282676, 1.0078282, 0.40037733, 0.548541, 0.24360368, 1.0341799]",0,./dk_data/tom_mid/Roland R-5-R-5 FX Tom.wav,tom_mid
"[0.53104424, 0.46233505, 1.3735169, 1.0880033, 0.71946114, 0.55390483, 0.26793164, 1.1959999]",0,./dk_data/tom_mid/Roland Tr-626-TR-626Tom_M02.wav,tom_mid
"[0.42452377, 0.42283347, 1.2613264, 1.667956, 0.6113265, 0.67837226, 0.20526671, 1.5668726]",0,./dk_data/tom_mid/Roland MC303-MaxV - Acmidtom.wav,tom_mid
"[0.4743334, 0.6899017, 1.108508, 0.90970683, 0.5674572, 0.33162853, 0.25702494, 0.90235996]",0,./dk_data/tom_mid/Roland TR-33-MaxV - Tom Mi.wav,tom_mid
"[0.4151215, 0.49034074, 1.319092, 1.1315547, 0.71019447, 0.3702059, 0.22005296, 1.3827395]",0,./dk_data/tom_mid/Visco Space drums-MaxV - Tom Mi.wav,tom_mid
"[0.19820988, 0.569792, 1.0102884, 0.9969057, 0.4783911, 0.43915784, 0.2077038, 1.0453075]",0,./dk_data/tom_mid/Roland R-5-R-5 Dry Tom 2.wav,tom_mid
"[0.42267147, 0.46885425, 1.4238001, 1.2196093, 0.7045948, 0.56461406, 0.14734937, 1.8974174]",0,./dk_data/tom_mid/Roland JV 1080-MaxV - TomMid2.wav,tom_mid
"[0.45955613, 0.52172416, 1.2773676, 1.0568669, 0.68180704, 0.38104868, 0.13385296, 1.3355234]",0,./dk_data/tom_mid/Roland R-8-R8Tom02.wav,tom_mid
"[0.4531374, 0.48613724, 1.1254313, 0.8667624, 0.5238476, 0.7240588, 0.48089403, 1.1230717]",0,./dk_data/tom_mid/Emu Drumulator-DrumulatorETomMid.wav,tom_mid
"[0.32357335, 0.4659283, 1.4095423, 1.45188, 0.5663029, 0.58108115, 0.18554814, 1.3374796]",0,./dk_data/tom_mid/Kawai r-50-MaxV - TOMM_R50.wav,tom_mid
"[0.5608636, 0.46911275, 1.3363146, 0.93496716, 0.6630038, 0.38044238, 0.2958023, 1.1900289]",0,./dk_data/tom_mid/Kawai R50e-R50eTomE_Mid.wav,tom_mid
"[0.33792597, 0.70385116, 1.2001972, 1.1159081, 0.561563, 0.39322054, 0.16886371, 0.9796082]",0,./dk_data/tom_mid/Hohner Automatic-MaxV - Tom Mi.wav,tom_mid
"[0.5545342, 0.66836905, 1.146621, 0.86043704, 0.608688, 0.3074999, 0.30586082, 0.8881295]",0,./dk_data/tom_mid/Yamaha PSR-MaxV - psr-tom1.wav,tom_mid
"[0.48843506, 0.54396755, 1.2677224, 1.2823218, 0.6764177, 0.46752572, 0.2134144, 1.4901861]",0,./dk_data/tom_mid/Korg ddd5-MaxV - MIDTOM.wav,tom_mid
"[0.31090248, 0.5093804, 1.2474886, 1.2667173, 0.63343763, 0.47335845, 0.11944923, 1.3272796]",0,./dk_data/tom_mid/Alesis DM5-DM5Tom08_M.wav,tom_mid
"[0.4426859, 0.59824306, 1.258882, 0.96510005, 0.5835542, 0.36350492, 0.28233266, 1.0603704]",0,./dk_data/tom_mid/Simmons SD-8-MaxV - TOM_02.wav,tom_mid
"[0.3443931, 0.5414864, 0.9352778, 0.5973537, 0.53632647, 0.61066407, 0.42951402, 0.8169641]",0,./dk_data/tom_mid/Simmons SD-8-MaxV - TOM_15.wav,tom_mid
"[1.3505154, 0.6545938, 0.37232268, 0.67748684, 1.2131581, 0.72392535, 0.932486, 1.3524227]",1,./dk_data/synth_noise/XU1F-1618-4.wav,synth_noise
"[0.57248694, 0.6056123, 0.5190691, 0.65484, 0.871137, 0.7167003, 0.5969358, 0.68186235]",1,./dk_data/synth_noise/HIY1-1113-4.wav,synth_noise
"[1.0011517, 1.3149092, 2.5492353, 1.6278871, 1.6195023, 1.4762592, 1.7304316, 1.9846106]",1,./dk_data/synth_noise/1LJG-1744-8.wav,synth_noise
"[0.76986784, 1.3019451, 0.702981, 0.42019472, 0.9640422, 0.7496547, 0.600787, 1.3730836]",1,./dk_data/synth_noise/OV8W-3588-8.wav,synth_noise
"[1.2414324, 0.41085243, 0.61523646, 0.7779887, 0.9832065, 0.036811218, 1.0654266, 2.3678737]",1,./dk_data/synth_noise/288-4-IRN1.wav,synth_noise
"[0.76677287, 0.4134611, 0.2792415, 0.9898858, 1.3998417, 0.68181264, 0.82117254, 0.56054384]",1,./dk_data/synth_noise/1792-4-AF53.wav,synth_noise
"[1.1089493, 0.99466085, 0.31459606, 1.7358553, 1.6707422, 1.7257938, 1.5254729, 1.949492]",1,./dk_data/synth_noise/LXQS-1209-8.wav,synth_noise
"[0.5993756, 0.47332555, 0.51804435, 0.87797594, 0.73941267, 0.53126, 0.74802125, 0.43916962]",1,./dk_data/synth_noise/OTQT-2594-8.wav,synth_noise
